PRODUCT_CATEGORY,RATING,LABEL,REVIEW_TEXT,SOURCE,TEXT_LENGTH,SENTIMENT_POLARITY,RATIO_REPEATING_WORDS,IMPORTANT_WORDS_COUNT,STOPWORDS,FK_SCORE,CAPITALIZATION_COUNT,PUNCTUATION_COUNT
Books_5,4.0,F,"The ROAD FROM COORAIN addresses the financial problems facing the world today.  The book is a powerful and accessible look at the financial world, both in the United States and in Europe.  The book is well researched and in many cases, well researched.  This is a great book for anyone interested in the financial world.  I recommend it highly.I was so happy to see the first book in this series! I love the characters and the story line! It's very realistic! I can't wait to read the next book.I liked this book and it was great!  I enjoyed it so much that I bought it for my son.  He loves it!I love the characters and the plot and this book was my favorite of the series.  It's a bit slow at times but it kept me going.  I hope the next book is a little more mature and serious.  I enjoyed the book but I didn't like the ending.  I really enjoyed the",AMAZON,163,0.30787037037037035,0.15602836879432624,5,86,3.5,37,22
Clothing_Shoes_and_Jewelry_5,4.0,F,"These boots WILL keep you warm. The wide width makes them comfortable. The leather is soft and durable. If you want a nice, solid boot, these are the boots for you. The color is vibrant and the material is soft. The size is perfect and the quality is good. I love the fit and comfort. I ordered a size larger than I normally wear and they fit great. I would recommend them to anyone. This dress is really cute. I received it in a very nice box. I would highly recommend it. I love these, they fit true to size. I ordered a medium and it fits perfect. The material is soft and comfortable. I am very happy with them. I got a small and it fit perfectly, the only reason I did not order a large is because the sole is pretty thin. I was going to buy a larger size, but I was really hoping that the size would be a little longer. So far, I am happy with the fit and the quality of the shoe. I ordered a large and it fits perfectly. The inside of the shoe is very tight. The large fits well and is very comfortable. I can't say enough good things about this product. I have been wearing these for years. They are great for running. The material is soft and breathable and they are comfortable. They are very comfortable. They are very cute. I love the cute little pajamas and the cute little boots!Great pants for the price. I wear them every day.",AMAZON,262,0.342892648287385,0.16517857142857142,9,141,3.1,39,38
Sports_and_Outdoors_5,5.0,F,"I have tried these plastic bottles and the quality is good.  I also have a large one.  The top is a plastic plastic coated with titanium, and the bottom is a plastic coated with titanium.  It's a little thin on the bottom, but it's not too bad.  The bottom is a plastic coated with titanium",AMAZON,55,0.02113095238095238,0.2127659574468085,1,30,6.4,5,8
Movies_and_TV_5,5.0,F,"This is a story that is an entertaining movie, and I will admit that it's been one of my favorite movies. The movie is a bit long, but it's a very entertaining movie. I had no idea that this film would be so well written and acted.",AMAZON,47,0.4,0.175,0,29,4.7,4,7
Kindle_Store_5,4.0,F,"Veiled Threat is my favorite book of the year.  I will admit that I was a little nervous about reading it.  I am a bit of a prude when it comes to this book.  It is not a historical romance, it is a very good story.  The first part was a little predictable, the second part was a little more interesting.  I really liked the first part and will probably read the rest of the books in the series.

I received this book for free from the author in exchange for an honest review.This was a great book.  It was fast paced and well written.  The characters were well developed.  It had a lot of mystery and intrigue and was a good read.This is the first book in a series I have read. I have read many of the other books by this author and this one is the best. It was very well written and was well edited. I recommend this book to anyone. I received a copy of this book from the author in exchange for",AMAZON,178,0.3071875,0.16770186335403728,4,101,4.1,19,17
Tools_and_Home_Improvement_5,3.0,F,"I got these to use on my garage door opener. I also used them for the door opener. I had to replace a couple of the plastic plastic switches in the door opener that had broken. It was a breeze to replace them. I bought this to replace a broken one of my 2 bedside lights I installed in my kitchen. It is a little heavier than I expected, but it works fine. I am very pleased with it. This is a great tool for small jobs.",AMAZON,87,0.06614583333333333,0.19230769230769232,1,49,2.8,10,9
Movies_and_TV_5,5.0,F,"Due to the circumstances and the financial problems with the film, it's difficult to imagine what the film is going to be like. The script and directing have been superbly executed, and the story is well told. The acting is strong, and the performances are always excellent. The film also has a very good cast, and it has a very good ending. I think the ending is a good one, and I'm not sure if that's because it's a good ending, or if it's just because it's the ending. I think the ending is a little confusing, and that's what makes it a little more confusing. If you want to see a movie that is full of action and laughs, I recommend this film. It's not a perfect film, but it's a good one. I highly recommend this movie for any fan of action. It's a good movie, but not one that you'll be very happy with. It's a lot of fun to watch and there is a lot of action in it. The plot is a bit complex, but I really enjoyed it. The acting is excellent and the plot is a bit convoluted. It's not a bad movie, but if you're not a fan of action, don't watch it.",AMAZON,211,0.27161616161616153,0.1893491124260355,7,127,5.6,17,42
Pet_Supplies_5,5.0,F,"I'm using the smaller container, but I thought it would be better to make a small container and use a larger container. The plastic part is also very light weight, so it is easy to clean. I have been using this on my dog for about a year now and it has not seemed to have any issues with the odor. I'm very happy with it. I've also ordered another one for my sister's dog, who is an aggressive chewer and a hard chewer. She uses this on her leashes, so I will definitely be buying another one",AMAZON,98,0.2278333333333334,0.23529411764705882,0,56,6.1,8,13
Books_5,3.0,F,"Icy Sparks is a young woman who lives with her father in a small town in the South Carolina wilderness.  She had a dream of becoming a pariah and was given a job as a paralegal in the local police department.  Her dream is to become a paralegal with the local community.  Her dreams are fulfilled by her father's demise.  Her dreams are fulfilled by her father's death.  Her dreams are fulfilled by her father's death.  She is not happy in her dreams.  Her dreams are fulfilled by her father's death.

I enjoyed the book and am looking forward to reading the next book in the series.  I am looking forward to reading the next book in the series.This is a wonderful book. I've read all of the books and enjoyed them all. I look forward to reading more.This is a wonderful story. ",AMAZON,143,0.21538461538461537,0.20967741935483872,0,75,3.7,17,19
Pet_Supplies_5,5.0,F,I decided to get this for my 55 pound Lab. He is a small lab and this fits him perfectly. I had to replace the bowls and then the plastic one. The plastic bowls were just a little hard to get the water out of. I would not recommend this product. I bought this for my daughter's cat and it has held up great.,AMAZON,64,0.21416666666666667,0.19298245614035087,0,37,2.7,7,7
Sports_and_Outdoors_5,5.0,F,"It met the expectation I had. The quality is good, the construction is solid, and the grip",AMAZON,17,0.35,0.14285714285714285,1,10,5.4,3,3
Pet_Supplies_5,5.0,F,"The last cage we bought had an outside cage, which was a lot of work. We just got a new one and it's a bit too small for her, so we decided to buy another one. It's a good cage, but it's not very secure.",AMAZON,45,0.07208624708624707,0.05555555555555555,1,26,3.2,3,9
Kindle_Store_5,5.0,F,"This amazing publication will guide you on the journey to creating a full-length novel.

While I read the first two chapters, I kept wondering if there was more to it. The story was well told and the characters were well developed. I would recommend this to everyone.

I received a copy of this book from the publisher in exchange for an honest review.This is a good book for a quick read.  I love the characters and the story",AMAZON,78,0.40185185185185185,0.17142857142857143,2,42,5.3,9,8
Kindle_Store_5,4.0,F,Alex and Cali are a perfect couple and the chemistry is off the charts. The story flows smoothly and is well written,AMAZON,22,0.7,0.14285714285714285,0,11,4.0,3,1
Toys_and_Games_5,5.0,F,This was a great Christmas present for my son and he loved it.  He loves to play with it,AMAZON,19,0.5,0.05555555555555555,1,12,1.1,3,1
Clothing_Shoes_and_Jewelry_5,5.0,F,Great quality. Nice and thick. Not bulky at all.Very good quality.Nice bag.Very pretty.,AMAZON,13,0.41,0.0,2,3,3.8,6,6
Kindle_Store_5,5.0,F,The Deception series is one of my top favorite series. I will admit that I have been following the story from the very beginning.,AMAZON,24,0.3,0.09090909090909091,0,14,6.8,4,2
Clothing_Shoes_and_Jewelry_5,5.0,F,"awesome watch, loved it from the start and the price. I will keep it for a long time.",AMAZON,18,0.5499999999999999,0.13333333333333333,0,10,0.9,1,3
Toys_and_Games_5,3.0,F,"I'm not really sure what happened to the pieces, but I'm pretty sure that the pieces just broke.  I had to replace the pieces and then the plastic was so thin it broke off.  I'll be getting a replacement piece for the rest of the set.  The pieces are pretty darn cute and my daughter will love them.  I wish they'd made the pieces more durable and just made the pieces more sturdy.  Maybe they did some engineering on the pieces, but that's just me.My son is almost 3, and he enjoys playing with this toy.  He is super happy with the toys he received, especially the ""sticky"" one.  I was very disappointed that this toy was a bit small for him.  It was a gift for a nephew.  He also received a little bag of chewing gum as well as a plastic bag of chewing gum.  Overall, a great buy!my grandchild loves this.My daughter loves this.  She loves that there is no button,",AMAZON,164,0.16887254901960785,0.1956521739130435,3,90,2.8,15,27
Kindle_Store_5,5.0,F,Nice to hear about different types of zombies. Not sure how I feel about the whole Zombie Apocalypse thing. I had a lot of fun with this book.,AMAZON,28,0.17,0.12,0,14,2.2,6,3
Tools_and_Home_Improvement_5,4.0,F,Bought this as a replacement. I love the look and feel of this lamp.,AMAZON,14,0.5,0.08333333333333333,1,8,0.1,2,2
Books_5,5.0,F,"My 2 yr. old grandson (I love the movie) loved it. He loves the book. I read this book in the middle of the night, and it was great. The story was well told and the characters were strong. I would recommend this to everyone. I loved this book. I love the book, I love the book, I love the book.",AMAZON,61,0.47333333333333333,0.14583333333333334,4,31,0.4,10,13
Home_and_Kitchen_5,5.0,F,Much easier to use Can't go wrong with this product. I will keep my review for the next,AMAZON,18,-0.09999999999999999,0.0,0,8,2.1,3,2
Electronics_5,1.0,F,"As others have noted, it doesn't work with the third generation Intel Gb 2.",AMAZON,14,0.0,0.0,0,6,7.6,3,3
Sports_and_Outdoors_5,5.0,F,I had bought a simular pair of the wide-body T-Shirt for the first time.  The rangefinder is the most accurate and clear the T-Shirt has ever been.  I have been in the field a lot and have learned a lot from the T-Shirt.,AMAZON,43,0.31250000000000006,0.16216216216216217,0,26,4.1,9,7
Home_and_Kitchen_5,5.0,F,"great bathroom accessory for our kitchen. The only problem is that it's not really a vacuum, but",AMAZON,17,0.26805555555555555,0.0,2,10,6.6,1,3
Tools_and_Home_Improvement_5,5.0,F,"A little tricky to install, but the design is just what it's designed for.

The bottom plate is the same size as the bottom plate, and the cover is very large.

The light is in the same position as the rest of the light, and the light is always on.

The light is also bright,",AMAZON,55,0.2656746031746032,0.14893617021276595,0,34,4.0,4,8
Movies_and_TV_5,4.0,F,Great movie. Once you start watching it you are hooked. I saw it for the first time and am so glad I did. I am a huge fan of Treme,AMAZON,30,0.4875,0.14814814814814814,1,18,0.1,6,3
Home_and_Kitchen_5,1.0,F,"Bought this for mozzarella....after deep frying it and the crust is thick enough to make cheese. I just cooked a 6 inch slice of cheese, and it is",AMAZON,28,-0.09999999999999999,0.12,0,15,1.0,2,6
Sports_and_Outdoors_5,5.0,F,"I have a selection of this set and they are just what I needed for my needs. The other two have the same design, but they have different materials, so you should get the right one. It will cost you a bit more for the materials, but you should have the right one. I have the most expensive set and have ordered a second set so far. I just can't get enough of these. Great. I like that the strap is longer than the standard ones. You can use it as a pad if you need to put a lot of weight on it. I like that it is a little thicker than my other pants. I like that it is easier to store your belt. It is more comfortable than I thought it would be. I don't have to worry about the buckle getting stuck. I like that it does not get stuck while I'm walking. I like that it does not have a strap that can be removed. The other pants I have have had trouble with it getting stuck. I have had problems with it getting stuck in the bag while I was walking. I can't say much about that because I haven't had any problems with it getting stuck. I would recommend it for those that have problems. I had this one on my bike for about 2 months. I received a replacement and it was perfect. Very comfortable. I haven't tried it yet, but I am impressed with it. It's very comfortable to wear, very comfortable.",AMAZON,261,0.23475714285714283,0.18584070796460178,5,170,3.4,30,35
Toys_and_Games_5,5.0,F,"this is a really cute little set, with lots of cute little things for little ones to play with.  The game is easy to understand and is fun to learn.  I would definitely recommend this toy to any child.  Highly recommended.This is a great gift.  The only thing I would change is to order it from Amazon.  I am very happy with this purchase.We got this for our Granddaughters 2nd birthday and they love it.  It's very light and easy to use.  The kids will use it to dance with, or just sit on their little desks and play.  The colors are vibrant and the kids can dance to it.  I think it would be a great gift for any granddaughters who like to dress up.Great quality. Love it!This is a very cool puzzle.  My daughter loves it.  I love that it is a little smaller than I thought it would be.  My only complaint is that the shapes are very small and are not as thick as some",AMAZON,169,0.18295977011494255,0.174496644295302,7,96,3.0,21,20
Sports_and_Outdoors_5,5.0,F,This little ladder is great!!  I have an old stove that I used for a couple years and it is so small that it is difficult,AMAZON,26,0.032499999999999994,0.16,0,16,3.6,3,2
Toys_and_Games_5,5.0,F,A great game for the little ones and the kids. I will say that the graphics are pretty good. There are a few things that are noticeable but the game is pretty good. The game takes a while to play and the game itself is,AMAZON,45,0.0647727272727273,0.19047619047619047,1,27,3.0,4,3
Clothing_Shoes_and_Jewelry_5,1.0,F,"As justified by price, the material is more than adequate. I will keep this bag in my collection.I bought this for my son, who lives in the North Dakota area.",AMAZON,30,0.41111111111111115,0.16,0,17,3.7,5,5
Clothing_Shoes_and_Jewelry_5,5.0,F,"I really like this pant, it has the wide width and the fabric is soft and comfortable. The bottom is adjustable and the front is adjustable. The waist is a bit loose and the ankle length is perfect. The size is perfect.",AMAZON,42,0.36043956043956044,0.08108108108108109,2,22,3.8,4,5
Electronics_5,1.0,F,"I purchased 5 speaker sets (iPod, iPod touch, Mac Mini, etc) and one speaker set (iPod Touch) for my desktop computer.  This speaker set is made of high quality material and is in good shape.  The construction is very good and the build quality is great.  I have also purchased 2 of these speakers to replace one I received from a local electronics store.  This speaker set is a great addition to my desktop computer.This is a great product for the price. It works well, but I use it with my ipod and it does not work with my ipod. I have used it with a couple of my other ipod's, but I find it frustrating to have to push it into my ipod when it's not even there. It has a good little cable that I have used with my ipod. I would definitely recommend this product.Works as advertised.This is my second pair of Samsung Galaxy Note II cases.  This one is the best looking.  The only problem I have with it is the color.  The color is very very dark.  The two I have had are a couple of the Galaxy S4 and the Galaxy S6.  I am not sure if this is a problem with the color or not.  I will update if I get a chance.  I bought this case because it was the best looking and I am glad I did.  I am a great fan of Samsung products and this is my second pair.Works great, but not as good as I expected. I have been using a mouse with this mouse for",AMAZON,268,0.35052083333333334,0.15611814345991562,9,152,4.5,48,33
Toys_and_Games_5,2.0,F,"Cheaply made should come with a set of pieces, which is a nice bonus for the price",AMAZON,17,0.5,0.0625,0,9,4.0,1,1
Electronics_5,5.0,F,I am using this as a wireless keyboard with the Logitech mouse.  The keyboard does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  The mouse does not have a tab on the bottom.  I have used this mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it does not have a tab on the bottom.  I have used the mouse a few times and it,AMAZON,168,-0.19999999999999998,0.10126582278481013,0,119,3.4,12,10
Tools_and_Home_Improvement_5,5.0,F,"This is what every hand saw should be.  The included saw blade is a must have for every self-defense tool box.  There are some basic tools that you won't find in this set.  It's a little pricey for a saw blade, but it's worth it.  The finish is excellent, the blades are sharp and the quality is high.  I'd recommend this tool set.  I highly recommend it to anyone who needs an accurate saw blade for their tool box.This is my second review of this product.  This one was a great purchase. ",AMAZON,92,0.25075000000000003,0.14473684210526316,2,47,3.7,9,16
Clothing_Shoes_and_Jewelry_5,5.0,F,"Love it, very sexy and looks great.  It is a little snug around my hips but not too tight.",AMAZON,19,0.3167857142857143,0.0,1,10,1.1,2,3
Movies_and_TV_5,5.0,F,"Count Dracula is to my mind a master story, and I will admit that I thought this one.

But the film is a bit too long, and the first half is pretty much just a matter of time.  I would have liked to have seen more of the story, but I felt that it was just too long, and had to wait a bit for the second half.  I would recommend this movie to anyone who is looking for a long film, and not for those who have never seen Dracula before, but for those who know that it is indeed a beautiful story, and will watch it over and over.  It is not too long, and it is filled with good ideas, and the characters are believable.

Overall, this is a good film, and I recommend it to everyone who has seen Dracula before, and for those who have",AMAZON,150,0.24537037037037038,0.18796992481203006,2,95,8.3,13,17
Clothing_Shoes_and_Jewelry_5,3.0,F,"This bra is very comfortable, and has the wide width. I normally wear a size 10 and ordered",AMAZON,18,0.19000000000000003,0.0625,0,9,3.3,2,2
Home_and_Kitchen_5,5.0,F,"I have always been frustrated with the suction cups. I have used them for a few years now and they have held up well, but they have the tendency to drop a lot. The cups are a little smaller",AMAZON,39,-0.271875,0.1388888888888889,0,25,3.6,3,3
Sports_and_Outdoors_5,4.0,F,"Good for yoga, Soft on the skin, and long lasting.

If you have been looking for a pair of yoga pants for your feet and then have a pair of yoga",AMAZON,31,0.18749999999999997,0.25,1,18,4.6,3,3
Clothing_Shoes_and_Jewelry_5,5.0,F,Is too short for me.  I wear an XL.  My waist is just a tiny bit,AMAZON,16,0.0,0.07142857142857142,0,10,-1.8,5,2
Electronics_5,5.0,F,"I used this to do some research and found that it was a great value for the money.  I read some reviews about the quality of the video, and the price was very reasonable.  The only complaint I have is that it was a little hard to see the picture on the TV.  I could see it on the TV, but I did not notice the picture on the TV.  It does not matter to me",AMAZON,76,0.04680555555555555,0.18571428571428572,2,51,4.5,13,6
Home_and_Kitchen_5,5.0,F,Does a great job of keeping the suction on. I also love that it doesn't slide.,AMAZON,16,0.65,0.0,2,9,2.9,2,3
Pet_Supplies_5,3.0,F,"My Scotties loved this product, and it was the only one I could find that didn't have the extra suction cup. The plastic part is also very light",AMAZON,28,0.305,0.04,0,15,5.2,4,3
Clothing_Shoes_and_Jewelry_5,4.0,F,"soft material, and nice figure, but it's a little tight around the waist, so I'm not sure how it would hold up.",AMAZON,22,0.016785714285714272,0.0,0,11,7.2,1,6
Pet_Supplies_5,3.0,F,I am not sure this is an issue with the litter box but I do not think it has. I bought this for a friend who has a small dog and she had a very large ear. It was hard to get the ear out of it.,AMAZON,47,-0.1282738095238095,0.13636363636363635,0,33,2.3,4,3
Tools_and_Home_Improvement_5,1.0,F,"I have the Aloha Brand, and the Honeywell brand.  I also have the Honeywell brand.  I had a similar model before and bought the Honeywell brand.  This is a very well made product.  I am very pleased.I bought this to replace a broken one I had.  I love the fact that I can use the hose with a single hose.  I just installed it with the wire stripper and it works great!  I would recommend this product to anyone that is looking for a quick fix.I love these lamps.  They are brighter than my old ceiling fan but still work great.  I love the way the light is dimmed, but I like the fact that I",AMAZON,116,0.3124542124542125,0.1650485436893204,4,63,2.4,21,13
Clothing_Shoes_and_Jewelry_5,2.0,F,"First of all for a woman with a wide foot. I normally wear a size 10 and ordered a size 10. 5. I am a 32D, and the first day I put these on, my foot felt like a size 10. 5.",AMAZON,42,0.1375,0.14285714285714285,1,20,2.9,5,7
Clothing_Shoes_and_Jewelry_5,4.0,F,Quality is great and doesn't look cheap at all. Very good quality. Nice bag.,AMAZON,14,0.6775000000000001,0.0,3,6,3.7,3,4
Books_5,5.0,F,"My daughter absolutely LOVES the book. The characters are just so real. There is a strong female character that is not the stereotypical villain, but also is the",AMAZON,28,0.06666666666666668,0.08,0,16,5.7,8,3
Sports_and_Outdoors_5,3.0,F,"This seems to be ok, but the quality seems to be a little higher than I expected.Great product. Great price. I am a 32 year old man, so it is not that big of",AMAZON,34,0.24375000000000002,0.1724137931034483,2,19,5.2,5,5
Home_and_Kitchen_5,5.0,F,"Great drying rack. Fits in my laundry room. Great quality.

The only reason I gave it 4 stars is that the plastic parts are very small, and the cover is very flimsy. The only reason I gave it 4 stars is that the mesh filter is so large that it is not a very good filter",AMAZON,56,0.17750686813186814,0.2549019607843137,3,30,4.0,7,5
Tools_and_Home_Improvement_5,5.0,F,"This is an excellent deal, and I am very pleased with it.

The only downside is that it's very dimmable, which is",AMAZON,22,0.46249999999999997,0.1111111111111111,0,17,2.9,3,4
Books_5,5.0,F,"I read this book 15 years ago and thought it was a great book, but I was just starting to get tired of the details, and the writing style was not so great as it was with the other books.  I think it was one of the most disappointing books I've ever read.  It was a quick read and I'm glad I",AMAZON,62,0.20092592592592595,0.16071428571428573,2,37,5.5,7,6
Electronics_5,5.0,F,Seems to do its job.  I have an iPod touch 2nd gen that is about as powerful as a pair of ear buds.  I have used the TRS-80 and it,AMAZON,30,0.15,0.1111111111111111,0,18,1.3,7,3
Kindle_Store_5,5.0,F,I can hardly wait to find out what happens next. I will admit that I was a bit nervous about this book.,AMAZON,22,-0.14583333333333334,0.05,0,13,2.9,3,2
Tools_and_Home_Improvement_5,1.0,F,"Please read the description before reading the instructions. The instructions are very simple, and the instructions are a lot more complicated than I expected. The instructions are not clear about how to use it, and it is not clear how to program it. This is a very good product.",AMAZON,49,0.10142857142857142,0.2558139534883721,1,31,5.7,5,6
Toys_and_Games_5,4.0,F,"People fear this card. Do not buy it. It is too much. If you have a child who is 6 years old and loves Magic, this is the game for you. If you are a parent and",AMAZON,37,0.1,0.1875,0,24,0.3,6,5
Tools_and_Home_Improvement_5,5.0,F,"This Smoke/CO2 detector practically jumps out of the box.  I will admit that I have been using this detector for about a year now, and it is the first one I have purchased that does not require a battery.  The detector is very quiet, and I don't find myself having to run a generator to get it to work.  The detector is well built and well made.  I just wish there was a way to program the detector to be sensitive to smoke, so that it could be adjusted to detect smoke, so that I could know if I was actually going to smoke a cigarette or not.  I would have liked to have been able to",AMAZON,117,0.24166666666666667,0.16037735849056603,0,72,7.4,14,11
Sports_and_Outdoors_5,4.0,F,I typically wear 32x32 size shirts. The wide knee is too short and my legs are too long. I had to get a size 32 and the waist was too short. This shirt fits perfectly.,AMAZON,35,0.11388888888888889,0.16129032258064516,0,17,0.8,4,4
Books_5,5.0,F,"I first read the Lord of the Rings when I was a child. I have read all of the other books in the series. I think that is the most enjoyable part of the book.

The characters are well developed and the story is well told. The story line is not complicated and it is easy to read and follow. The story is told from several perspectives. One is the one who has the most power and the other is the",AMAZON,81,0.22833333333333333,0.14666666666666667,0,50,4.3,10,6
Sports_and_Outdoors_5,5.0,F,"Took a slap shot to the back of the head. I did not need to fix the one.I bought this for a friend, and he is a big fan. He likes it so much, he bought it",AMAZON,37,0.06666666666666667,0.1875,0,22,-0.3,4,5
Sports_and_Outdoors_5,5.0,F,"A totally different workout from what I was used to. I did not need a rigid rack, but a pair of the Kydex pedals and the basic Teton pedals. I used these to do a couple of bench press exercises, and one for my bench press. I also used the Kydex pedals to do the most common type of bench press exercises. I've also used these for my bench press with the Kydex pedals.",AMAZON,74,0.05,0.24242424242424243,0,38,5.5,10,8
Pet_Supplies_5,5.0,F,"I purchased this for my dog.  It's a good size and my dog loves it.  It's not the best for a small dog but the dog loves it.  I'm sure it would be great for a large dog.My dog loves these treats.  The only thing I don't like is the consistency of the treats.  I don't think they're supposed to be just a treat but I think they're made in China.  It's very hard to find anything that is made in China, so I will probably stick with the ones that are",AMAZON,92,0.32313988095238094,0.19736842105263158,3,55,1.9,13,16
Pet_Supplies_5,5.0,F,"There are 24 cans in this set, and the instructions are very clear, just the right size.

I had to replace the bowls with different bowls",AMAZON,26,0.13857142857142857,0.13043478260869565,0,15,3.6,2,3
Clothing_Shoes_and_Jewelry_5,5.0,F,"I'm not a fan of the stretchy design, which is a nice touch. I'm just a size",AMAZON,17,0.6,0.07692307692307693,0,11,0.7,2,4
Sports_and_Outdoors_5,5.0,F,"Amazing product, when you start using it, you feel like you are on a roller coaster. It is so easy to use.",AMAZON,22,0.5166666666666667,0.05555555555555555,1,12,2.9,2,4
Movies_and_TV_5,5.0,F,"The Green Prince  Musicbox (Cisco)

Two-Disc Collection

Disc 1

Disc 2

Disc 3

Disc 4

Disc 5

Disc 6

Disc 7

Disc 8

Disc 9

Disc 10

Disc 11

Disc 12

Disc 13

Disc 14

Disc 15

Disc 16

Disc 17

Disc 18

Disc 19

Disc 20

Disc 21

Disc 22

Disc 23

Disc 24

Disc 25

Disc 26

Disc 27

Disc 28

Disc 29

Disc 30

Disc 31

Disc 32

Disc 33

Disc 34

Disc 35

Disc 36

Disc 37

Disc 38

Disc 39

Disc 40

Disc 41

Disc 42

Disc 43

Disc 44

Disc 45

Disc 46

Disc 47

Disc 48

Disc 49

Disc 50

Disc 51

Disc 52

Disc 53

Disc 54

Disc 55

Disc 56

Disc 57

Disc 58

Disc 59

Disc 60

Disc 61

Disc 62

Disc 63

Disc 64

Disc 65

Disc 66

Disc 67

Disc 68

Disc 69

Disc 70

Disc 71

Disc 72

Disc 73

Disc 74

Disc 75

Disc 76

Disc 77

Disc 78

Disc 79

Disc 80

Disc 81

Disc 82",AMAZON,171,-0.2,0.005917159763313609,0,1,62.9,90,3
Toys_and_Games_5,5.0,F,"This is a really neat little set, with lots of different textures and sounds. I like how the colors are bright and the details are solid and clear. This is a really nice set, and I highly recommend it. I bought this for my daughter for Christmas. She loves it and it's great for her to keep in her room. I think it's a great addition to any collection. Perfect! I love the colors and the sound. My daughter loves this toy. I got this for my son's birthday and he absolutely loves it!  He plays with it every day and it makes it a little more fun for him. It's great that he can play with it on his own and we have to keep it in his room for him to play with it at all. It's sturdy enough to keep him entertained while he plays with it. My granddaughter loved this doll. She was not into the dolls in general. She was just a little scared of the kids and didn't really like the idea of her dolls being made of wood. The dolls are fun to play with and she was very pleased with the doll. They are a bit small but they are made of good quality. The head is very big and it is very sturdy.",AMAZON,222,0.32325,0.1794871794871795,10,137,3.4,21,27
Clothing_Shoes_and_Jewelry_5,5.0,F,"The bracelet is nice and soft. The only problem is that it comes with a small buckle that doesn't fit.  The bracelet itself is very small, and the inside of the buckle is very small.  It will cost me a lot to return it.  I ordered a full size up, and it's still the same size as the bracelet.  I think the bracelet is",AMAZON,64,0.06111111111111109,0.2,0,40,1.6,6,9
Electronics_5,4.0,F,"I want to correct previous issues with the case, which I did not notice until I received the cover.  I had to replace the case with",AMAZON,26,-0.16666666666666666,0.16666666666666666,0,16,4.8,4,2
Electronics_5,5.0,F,"I love love love this stylus and the price is good.  I have a few of the other two in the same house, but they're the only ones I have.I bought this to use in my Kindle Fire HD2.  I love it.  I would definitely buy it again.Works great. I did have to replace the right",AMAZON,56,0.2883928571428571,0.14583333333333334,4,33,2.2,12,8
Tools_and_Home_Improvement_5,3.0,F,"Very bright LED light, but not bright enough to see in the dark.",AMAZON,13,0.16199999999999998,0.09090909090909091,0,6,1.3,4,2
Electronics_5,5.0,F,running a couple of different brands of headphones with the sound quality of a premium brand.  This is a pair of very good,AMAZON,23,0.4366666666666667,0.09090909090909091,2,12,5.4,1,1
Movies_and_TV_5,5.0,F,Del Toro is a genius.  He is an actor who has a lot of potential in this film,AMAZON,18,0.0,0.11764705882352941,0,11,2.1,3,1
Tools_and_Home_Improvement_5,3.0,F,"not sure who designed this; it looks nice and the instructions are pretty easy to follow.

",AMAZON,16,0.2583333333333333,0.0,0,8,6.0,0,2
Sports_and_Outdoors_5,3.0,F,"It's exactly like the picture, it's just a bit smaller than I'd like.

The other two I had to replace, both of these have a ""turn"" feature that's just a little hard to get on your head",AMAZON,37,-0.07083333333333333,0.13793103448275862,1,23,5.8,4,9
Movies_and_TV_5,2.0,F,Waste of time watching this movie. The only reason I gave it 4 stars is because I just,AMAZON,18,-0.1,0.058823529411764705,0,10,2.1,4,1
Pet_Supplies_5,5.0,F,"This was my third upgrade, and I thought it would be a nice addition to the litter box.

I had to replace the old litter box, and the new one, and now it's a little smaller.

I think it's going to be a bit cheaper than the old one.

The old one has a very low dust capacity, and the new one is a bit more active.

This is an excellent product, and a good value for the money.I bought this for a friend who has a small dog who is about 6 months old.  She loved it and we adopted her.  It fits perfectly in her crate and she is comfortable in it.  It's well made and has enough room for her to curl up and play with it",AMAZON,130,0.250094696969697,0.17543859649122806,1,75,4.2,10,16
Toys_and_Games_5,5.0,F,"This costume is AWESOME.  We have the Brio and Tamiya G1, the Clue and the Monopoly game, the Magic City and the Wonder City, the Swamp and the City of Gold and the City of Gold and the City of",AMAZON,40,0.3666666666666667,0.1388888888888889,0,22,6.4,24,4
Kindle_Store_5,5.0,F,To say I loved this book is an understatement.  I loved it!  I was just blown away by the way the author explained how to get the words to the reader.  The story was well told and kept me engaged throughout.  I would recommend this book to anyone who wants to read about family and love.  I can't wait to read the next book!I received a free,AMAZON,67,0.4458333333333333,0.15,0,34,2.3,8,7
Pet_Supplies_5,5.0,F,"When I got a little older, I thought it would be a nice addition to the litter box. I had to replace the cat litter every couple of months. I now use it everyday and it does not smell bad. I have 4 cats and they have been using it for about a month now and it is getting old and dusty. I also use it on my couch and I put a few times a day on it. I have not noticed any odor or dust on the floor. I am not sure how long it will last but I am hoping it will last. I don't want my cats to get sick from this. I have been using this to keep my dogs ears clean and my cat's ears are very nice. It is also great for keeping my dogs teeth clean.",AMAZON,144,0.028130252100840348,0.17557251908396945,1,85,3.0,14,13
